	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000015749	4.177588439021103	3.4136897273651	4.415099609087714	4.382979891950212	4.170532331510387	3.8018359026320647
ENSMUSG00000046805	3.546703437827542	3.2111338957415887	3.4870080675854545	3.223618424326064	3.6951280115650658	3.340130675146717
ENSMUSG00000100914	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000033728	3.6005118707956725	3.1261421264400227	4.283370891189326	4.136190087032816	3.79629847556016	3.657110136274699
ENSMUSG00000109680	3.1586268085180658	3.050397416437862	3.273783224246449	2.889965469428127	2.950136570691069	2.9071425310031405
ENSMUSG00000001062	3.834928673047596	3.077614964912094	4.196533480905662	4.057747136764743	4.01257340556321	3.468032574459084
ENSMUSG00000020428	4.026643696648256	3.0967084536030542	3.928375417401164	3.0455437086087245	3.921759935253205	3.0003860247572014
ENSMUSG00000078612	4.83375062318732	3.281428069901488	4.783927436241958	3.568436531730344	4.702393697404758	2.9417036920909667
ENSMUSG00000085989	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000100987	3.7100326990657537	3.091312344164713	3.782212399525329	3.252331831864645	3.681529088249869	3.011782464554187
ENSMUSG00000063903	3.2678621379390007	3.232093567714441	3.411771968500379	3.989534888335185	3.360771808720538	3.63474245141695
ENSMUSG00000040483	3.873528687732556	3.179676240446119	4.002280605323741	4.134395252277211	3.922265105811019	3.658006624164056
ENSMUSG00000116341	3.884730054435914	3.088436150455514	3.66929725782395	2.891184805673944	3.7867366970421736	3.1880787408057505
ENSMUSG00000118016	3.56262113837678	2.973979436568377	3.4809901963326686	2.954847687121534	3.633437902393075	3.093657681095603
ENSMUSG00000037649	4.100178631878373	3.311648628994114	4.582378396346338	4.233587947472058	3.985719198576007	3.3924722752329064
ENSMUSG00000102332	3.878795728228429	3.089111711460117	3.8928820215518143	3.050226469281244	3.653180905637851	2.7519091053354865
ENSMUSG00000086297	3.096692232112822	3.1169838810671826	2.8966128528014305	3.0138345343851927	3.189942760454514	3.2757862843491474
ENSMUSG00000073956	3.66727515151725	3.1794790196792566	3.3925383276859145	2.9082091811116952	3.3927215684436414	2.896979702640428
ENSMUSG00000112057	3.6507493653851752	3.301588428715758	3.492184462399739	3.940212671379107	3.4253564885704173	3.279693744482864
ENSMUSG00000117473	4.878286201534658	3.047246302981149	4.642746769382316	2.929354747576159	4.778336509843381	3.128122899713113
ENSMUSG00000026835	3.632243297978616	2.9935173500122385	3.674327447910396	2.9721914021158007	3.68841670717456	3.15917678436522
ENSMUSG00000030616	4.618801615067177	3.266791260681644	4.527866185567597	3.18521513521946	4.512050699148039	3.2245395368345413
ENSMUSG00000097430	4.100920532849234	3.3563012694301664	4.1287845987040885	3.747688068028741	4.012722943840772	3.259464263970532
ENSMUSG00000086729	3.242752561356358	3.0610325586735194	3.8824739906490655	3.184396635015687	3.353831151623041	3.101871606524878
ENSMUSG00000097617	4.036884287596457	3.124557475897818	4.558992688523929	3.97932976122052	4.051544175927262	3.091855052523666
ENSMUSG00000034203	3.932758634702562	3.306053126581729	4.225809982690102	4.549235927553647	4.000377021059826	3.481930756210322
ENSMUSG00000042608	4.4027656165457785	3.376463198366011	4.640847600520925	4.352597601721474	4.5473377305518	3.687629497221484
ENSMUSG00000099349	3.242054188728251	3.3253055804137515	3.295615254503599	3.2517383277776304	3.0891842201746846	3.0458636517277915
ENSMUSG00000046546	3.3143293785342403	3.2340699357214566	3.710717259017662	4.088107477501233	3.1209644560981653	3.499556843464769
ENSMUSG00000108035	3.250849204922412	3.215949361091812	3.215416342041979	3.062094180040177	3.220470285070691	3.060163423877276
ENSMUSG00000111849	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000100936	3.22342498049821	3.229266201702236	3.2899038579066504	3.4978651391461306	3.147746640252773	2.947948957017572
ENSMUSG00000017417	4.669813508748029	3.1170414897697176	5.0706945406100985	3.9382956154397615	4.782355793270749	3.1764530204109627
ENSMUSG00000044681	4.524386600844912	3.089479317724657	4.788222407027632	3.4204361954405744	4.513015726119643	3.0443629493049165
ENSMUSG00000058886	4.315138024826243	3.1288309788956163	4.510470074539789	4.050001256295476	4.4555528683133545	3.664532448094254
ENSMUSG00000097307	4.2942876216589925	3.0599898040896103	4.553879023352266	2.979254557517684	4.337918272572673	2.756906032299297
ENSMUSG00000085952	3.1968704273055204	3.289846004946874	3.908880850663664	3.5012045963975047	3.3465074931936205	3.0920996298561425
ENSMUSG00000055675	4.153624850693798	3.1579903675323338	4.649758430022432	3.734265871129604	4.095558995128676	2.8849361895528083
ENSMUSG00000102906	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000069678	2.9353974187587157	3.2523375564993118	3.1026534044819005	4.433290998325323	2.935551348004068	3.782832953397519
ENSMUSG00000050776	3.3445422529682425	3.1690010202417263	3.146848335839008	2.898707688820574	3.1625367768686443	2.938680804544001
ENSMUSG00000104392	2.922894403904886	3.16349829972062	2.9010905138875587	3.249651744294165	2.781241634337124	3.255699351512071
